iter	Passed	Remaining
4782	49917	2264
4783	49927	2254
4784	49935	2243
4785	49944	2233
4786	49953	2222
4787	49962	2212
4788	49976	2201
4789	49985	2191
4790	49994	2180
4791	50003	2170
4792	50012	2159
4793	50035	2150
4794	50044	2139
4795	50053	2129
4796	50086	2119
4797	50096	2109
4798	50104	2098
4799	50129	2088
4800	50145	2078
4801	50161	2068
4802	50169	2057
4803	50179	2047
4804	50187	2036
4805	50211	2026
4806	50230	2016
4807	50240	2006
4808	50254	1995
4809	50273	1985
4810	50293	1975
4811	50302	1965
4812	50311	1954
4813	50320	1944
4814	50328	1933
4815	50340	1923
4816	50349	1912
4817	50380	1903
4818	50389	1892
4819	50401	1882
4820	50412	1871
4821	50421	1861
4822	50432	1850
4823	50441	1840
4824	50478	1830
4825	50526	1821
4826	50535	1811
4827	50544	1800
4828	50553	1790
4829	50561	1779
4830	50570	1769
4831	50579	1758
4832	50589	1748
4833	50606	1737
4834	50622	1727
4835	50637	1717
4836	50646	1706
4837	50655	1696
4838	50663	1685
4839	50682	1675
4840	50712	1665
4841	50720	1655
4842	50731	1644
4843	50740	1634
4844	50748	1623
4845	50757	1613
4846	50779	1602
4847	50787	1592
4848	50796	1581
4849	50805	1571
4850	50814	1560
4851	50824	1550
4852	50834	1539
4853	50855	1529
4854	50873	1519
4855	50881	1508
4856	50890	1498
4857	50899	1487
4858	50907	1477
4859	50916	1466
4860	50926	1456
4861	50949	1446
4862	50958	1435
4863	50969	1425
4864	50978	1414
4865	50987	1404
4866	50995	1393
4867	51004	1383
4868	51015	1372
4869	51024	1362
4870	51032	1351
4871	51054	1341
4872	51074	1331
4873	51083	1320
4874	51092	1310
4875	51100	1299
4876	51109	1289
4877	51118	1278
4878	51137	1268
4879	51153	1257
4880	51161	1247
4881	51170	1236
4882	51195	1226
4883	51204	1216
4884	51216	1205
4885	51224	1195
4886	51246	1184
4887	51254	1174
4888	51264	1163
4889	51279	1153
4890	51288	1143
4891	51298	1132
4892	51308	1122
4893	51317	1111
4894	51325	1100
4895	51350	1090
4896	51359	1080
4897	51368	1069
4898	51377	1059
4899	51387	1048
4900	51396	1038
4901	51404	1027
4902	51413	1017
4903	51422	1006
4904	51432	996
4905	51441	985
4906	51465	975
4907	51480	965
4908	51490	954
4909	51498	943
4910	51521	933
4911	51529	923
4912	51553	912
4913	51562	902
4914	51571	891
4915	51591	881
4916	51599	871
4917	51608	860
4918	51616	849
4919	51625	839
4920	51634	828
4921	51644	818
4922	51662	808
4923	51671	797
4924	51680	787
4925	51688	776
4926	51697	765
4927	51707	755
4928	51715	744
4929	51732	734
4930	51743	724
4931	51754	713
4932	51779	703
4933	51788	692
4934	51796	682
4935	51820	671
4936	51829	661
4937	51838	650
4938	51846	640
4939	51855	629
4940	51864	619
4941	51887	608
4942	51906	598
4943	51914	588
4944	51923	577
4945	51936	567
4946	51944	556
4947	51954	546
4948	51964	535
4949	51972	524
4950	51981	514
4951	51990	503
4952	52014	493
4953	52023	483
4954	52034	472
4955	52044	462
4956	52061	451
4957	52070	441
4958	52108	430
4959	52123	420
4960	52131	409
4961	52141	399
4962	52149	388
4963	52158	378
4964	52171	367
4965	52180	357
4966	52189	346
4967	52201	336
4968	52218	325
4969	52227	315
4970	52235	304
4971	52244	294
4972	52258	283
4973	52267	273
4974	52276	262
4975	52285	252
4976	52299	241
4977	52308	231
4978	52317	220
4979	52339	210
4980	52359	199
4981	52368	189
4982	52377	178
4983	52386	168
4984	52408	157
4985	52416	147
4986	52433	136
4987	52442	126
4988	52451	115
4989	52459	105
4990	52468	94
4991	52476	84
4992	52485	73
4993	52494	63
4994	52503	52
4995	52511	42
4996	52520	31
4997	52528	21
4998	52544	10
4999	52553	0
