iter	RMSE
4772	1.957453381
4773	1.957287321
4774	1.957205454
4775	1.957132933
4776	1.957115036
4777	1.957104217
4778	1.956987816
4779	1.956986814
4780	1.956754657
4781	1.956737224
4782	1.956735154
4783	1.956729744
4784	1.956728007
4785	1.956727406
4786	1.956705631
4787	1.956684524
4788	1.956684391
4789	1.95666335
4790	1.956658407
4791	1.95662875
4792	1.956619532
4793	1.956619465
4794	1.95659996
4795	1.956587402
4796	1.956580789
4797	1.956506308
4798	1.95639782
4799	1.956395148
4800	1.956388467
4801	1.9563882
4802	1.956384259
4803	1.956383925
4804	1.956380852
4805	1.955863177
4806	1.955842061
4807	1.95584019
4808	1.955837383
4809	1.955836849
4810	1.955674059
4811	1.955613244
4812	1.955612976
4813	1.955605491
4814	1.955605358
4815	1.955576085
4816	1.95557535
4817	1.955575283
4818	1.955574815
4819	1.95556312
4820	1.95556312
4821	1.955528032
4822	1.955492743
4823	1.955423032
4824	1.95542096
4825	1.955415547
4826	1.955413207
4827	1.955239688
4828	1.955209942
4829	1.955202188
4830	1.954923957
4831	1.954923623
4832	1.954922821
4833	1.954840454
4834	1.954832097
4835	1.954723784
4836	1.954635658
4837	1.954633786
4838	1.954346112
4839	1.954344373
4840	1.954344106
4841	1.954334409
4842	1.954330731
4843	1.954206941
4844	1.954135044
4845	1.95412568
4846	1.954101335
4847	1.954084213
4848	1.954082608
4849	1.953980808
4850	1.953945893
4851	1.953945625
4852	1.953945491
4853	1.953887231
4854	1.953877264
4855	1.953873518
4856	1.953793448
4857	1.953754917
4858	1.953753981
4859	1.953753646
4860	1.95372448
4861	1.953658452
4862	1.953608278
4863	1.953599581
4864	1.953550609
4865	1.953374315
4866	1.953278634
4867	1.953162741
4868	1.953162741
4869	1.953052997
4870	1.953049584
4871	1.953015321
4872	1.952848883
4873	1.952848481
4874	1.952843261
4875	1.952843261
4876	1.95274809
4877	1.95274809
4878	1.952081091
4879	1.952081025
4880	1.952080958
4881	1.952077409
4882	1.952070982
4883	1.951926359
4884	1.951926292
4885	1.951922676
4886	1.951922408
4887	1.951915645
4888	1.951910691
4889	1.951890268
4890	1.951811791
4891	1.951733109
4892	1.951732105
4893	1.951730632
4894	1.951626834
4895	1.951613374
4896	1.951611499
4897	1.951593082
4898	1.951569174
4899	1.951537631
4900	1.951530398
4901	1.951529327
4902	1.951528925
4903	1.951516602
4904	1.951411253
4905	1.951411186
4906	1.951399867
4907	1.9513998
4908	1.951398595
4909	1.951381382
4910	1.951309314
4911	1.951305898
4912	1.95129478
4913	1.95124086
4914	1.951219761
4915	1.951206834
4916	1.951166108
4917	1.951165103
4918	1.951165103
4919	1.951142865
4920	1.95114253
4921	1.951139515
4922	1.951110578
4923	1.951067841
4924	1.95106697
4925	1.951024834
4926	1.950963137
4927	1.950957845
4928	1.950957443
4929	1.950883149
4930	1.950688925
4931	1.950613951
4932	1.950454545
4933	1.950338751
4934	1.950337411
4935	1.950312885
4936	1.950305379
4937	1.950269594
4938	1.950259139
4939	1.950230859
4940	1.950207537
4941	1.950148897
4942	1.950092131
4943	1.950087641
4944	1.950072695
4945	1.950071891
4946	1.950058487
4947	1.950058353
4948	1.949875375
4949	1.949814311
4950	1.949814244
4951	1.949814244
4952	1.94977121
4953	1.949659868
4954	1.949653835
4955	1.949635802
4956	1.949634998
4957	1.94963493
4958	1.949618641
4959	1.949617032
4960	1.949617032
4961	1.94957091
4962	1.9495512
4963	1.949550865
4964	1.949545435
4965	1.949544094
4966	1.949519424
4967	1.949519424
4968	1.949518619
4969	1.949518619
4970	1.949515401
4971	1.949438974
4972	1.949311588
4973	1.949247892
4974	1.94921792
4975	1.948992818
4976	1.948869159
4977	1.948815106
4978	1.948814569
4979	1.948812423
4980	1.94880015
4981	1.948784792
4982	1.948630133
4983	1.948608134
4984	1.948608067
4985	1.948598744
4986	1.948582915
4987	1.948475529
4988	1.948445881
4989	1.948350964
4990	1.948168899
4991	1.948168631
4992	1.948073567
4993	1.948023181
4994	1.948009428
4995	1.947969105
4996	1.947937101
4997	1.947890201
4998	1.94593336
4999	1.945895144
