ETL,ETL-2,Perovskite_deposition_procedure,Perovskite_deposition_method,Antisolvent,Precursor_solution,HTL,HTL_additive,ETL_Passivator,HTL_Passivator,Additive,Use_Cl,Cs,MA,FA,Rb,Pb,Sn,I,Br,Bandgap,PCEbest
78,105,0,35,25,14,179,25,0,0,1,0,0.0,0.073,0.927,0.0,1.0,0.0,0.931,0.069,1.515475,20.56
92,105,1,33,30,2,179,25,0,0,1,0,0.0,0.15,0.85,0.0,1.0,0.0,1.0,0.0,1.548303579,15.2
53,105,0,23,5,64,113,0,0,0,1,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,10.1
25,105,1,38,30,2,113,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,12.6
92,105,1,33,5,14,226,0,0,0,1,0,0.0,0.15,0.85,0.0,1.0,0.0,0.85,0.15,1.627176705,16.69
119,74,1,33,30,2,179,25,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,12.3
10,8,0,23,20,14,113,0,0,0,1,0,0.0,0.4,0.6,0.0,0.4,0.6,1.0,0.0,1.2458,17.5
129,105,1,29,30,2,113,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,12.0
92,105,1,38,30,2,179,34,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,10.6
133,87,1,29,30,2,61,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,11.6
133,87,0,23,30,75,42,25,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,1.6
49,105,0,35,5,14,100,0,0,0,1,0,0.05,0.1425,0.8075,0.0,1.0,0.0,0.85,0.15,1.61660067,18.92
133,87,0,23,20,14,179,25,0,0,1,0,0.0,0.15,0.85,0.0,1.0,0.0,0.85,0.15,1.627176705,17.8
53,8,0,35,5,14,83,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,10.1
133,93,0,35,30,75,138,25,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,17.2
49,105,0,35,5,14,100,0,0,0,1,0,0.05,0.45,0.45,0.05,1.0,0.0,1.0,0.0,1.57293231,19.16
133,53,0,35,5,14,179,34,0,0,1,0,0.1,0.153,0.747,0.0,1.0,0.0,0.83,0.17,1.594114167,19.22
53,105,0,9,30,2,113,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,11.3
78,105,0,23,5,14,179,25,0,0,1,0,0.0,0.15,0.85,0.0,1.0,0.0,0.85,0.15,1.627176705,20.02
119,105,0,35,30,63,83,0,0,0,1,0,1.0,0.0,0.0,0.0,1.0,0.0,0.666666667,0.333333333,1.888929762,9.3
92,105,1,29,30,37,179,25,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,12.2
133,87,1,33,30,2,237,0,0,0,1,0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.50607803,7.4
133,87,0,35,30,75,179,36,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,12.7
92,105,0,24,30,2,179,25,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,17.7
78,105,0,23,5,14,179,25,0,0,19,0,0.05,0.153,0.747,0.05,1.0,0.0,0.95,0.05,1.56146,22.85
133,87,0,35,5,14,67,34,0,0,1,0,0.0,0.15,0.85,0.0,1.0,0.0,0.85,0.15,1.627176705,11.9
6,40,0,35,5,14,138,0,0,0,56,0,0.05,0.0,0.95,0.0,1.0,0.0,1.0,0.0,1.518583333,20.89
84,49,0,18,5,28,179,25,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,17.0
138,74,1,33,30,2,179,25,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,13.05
93,105,0,35,32,64,179,25,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,9.1
6,105,0,23,32,64,113,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,5.1
78,13,0,35,32,14,179,25,0,46,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,15.86
6,40,0,35,4,22,83,0,0,0,1,1,0.05,0.1615,0.7885,0.0,1.0,0.0,0.9,0.1,1.662168571,18.5
53,105,0,23,30,85,208,0,0,0,1,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,13.3
54,105,0,23,30,2,113,0,0,0,1,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,12.171428571428573
6,13,0,35,5,14,83,2,0,37,1,0,0.05,0.15,0.8,0.0,1.0,0.0,0.85,0.15,1.609795213,20.4
92,105,1,33,30,2,179,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,10.3
53,105,1,38,30,2,31,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,13.6
53,105,0,23,30,2,83,9,0,0,1,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,15.9
133,106,0,35,20,14,37,0,0,51,1,1,0.0,0.05,0.95,0.0,1.0,0.0,0.95,0.05,1.51483,18.75
10,40,0,23,5,14,113,0,0,0,82,1,0.0,0.4,0.6,0.0,1.0,0.0,1.0,0.0,1.571951249,15.17
138,87,0,23,30,75,237,0,0,0,13,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,12.9
78,105,0,35,30,63,179,34,0,0,1,0,1.0,0.0,0.0,0.0,1.0,0.0,0.333333333,0.666666667,1.907448485,10.81
74,36,0,35,32,64,113,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,17.46
72,105,0,35,30,2,113,0,0,0,1,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,12.6
92,105,1,33,30,45,237,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,10.4
133,87,0,23,30,75,237,0,0,0,16,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,10.3
78,105,1,33,30,79,179,43,0,0,1,1,0.0,0.511,0.489,0.0,1.0,0.0,0.88,0.05,1.626196494,20.22
78,105,0,23,5,14,179,25,0,32,1,0,0.0,0.06,0.94,0.0,1.0,0.0,0.94,0.06,1.517405,24.599999999999998
133,89,0,23,20,14,179,25,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,16.4
14,13,0,3,30,86,202,14,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,10.0
132,105,0,23,5,14,179,34,0,0,1,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,16.47
53,8,0,35,32,73,83,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,11.1
53,8,1,29,30,9,113,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,4.2
92,105,0,35,30,63,138,25,0,0,1,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,13.6
10,8,0,23,32,21,113,0,0,0,1,0,0.15,0.0,0.85,0.0,1.0,0.0,1.0,0.0,1.54605,14.5
78,105,1,33,20,22,179,34,0,0,1,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,11.8
133,53,0,23,5,14,179,0,0,0,1,0,0.05,0.07,0.83,0.05,1.0,0.0,0.856666667,0.133333333,1.580414503,17.6
78,105,0,35,30,14,179,25,0,0,1,0,0.1,0.0,0.9,0.0,1.0,0.0,1.0,0.0,1.513616667,22.62
30,24,0,23,32,2,113,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,18.1
92,40,0,35,30,14,179,25,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,17.9
78,105,1,33,30,14,179,25,0,0,1,1,0.0,0.03,0.97,0.0,1.0,0.0,0.97,0.03,1.5184,20.48
40,105,1,29,30,2,179,25,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,18.2
128,49,0,35,20,14,179,34,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,19.01
53,8,0,35,4,14,113,58,0,0,1,0,0.17,0.0,0.83,0.0,1.0,0.0,0.8,0.2,1.605031765,18.5
78,105,1,33,30,2,0,0,0,0,1,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.263672727,8.14
92,105,0,35,32,2,179,25,0,0,1,0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.50607803,13.350000000000001
119,105,1,29,30,2,92,25,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,11.7
92,105,0,23,5,14,179,25,0,19,1,0,1.0,0.0,0.0,0.0,1.0,0.0,0.95,0.05,1.687234835,20.055
78,13,0,23,20,14,80,0,0,0,1,1,0.22,0.0,0.78,0.0,1.0,0.0,0.85,0.15,1.599071646,19.76
78,105,1,29,30,2,179,33,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,17.2
53,70,0,23,30,2,237,0,0,0,1,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,2.6
6,40,0,23,20,14,82,0,0,0,1,0,0.17,0.0,0.83,0.0,1.0,0.0,0.77,0.23,1.66715,14.36
133,87,0,35,5,14,190,25,0,0,1,0,0.0,0.15,0.85,0.0,1.0,0.0,0.85,0.15,1.627176705,16.8
133,87,0,35,5,14,179,25,0,0,1,0,0.05,0.15,0.8,0.0,1.0,0.0,0.85,0.15,1.609795213,22.75
92,48,0,23,32,75,92,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,11.3
138,105,1,33,30,2,113,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,0.7
78,105,0,23,20,14,179,25,0,54,1,1,0.15,0.0,0.85,0.0,1.0,0.0,1.0,0.0,1.54605,20.01
6,40,0,23,30,14,113,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,0.85,0.15,1.720951558,12.82
34,8,0,35,32,14,138,0,0,0,1,0,0.05,0.1615,0.7885,0.0,1.0,0.0,0.6,0.4,1.695409524,18.3
11,105,0,35,32,64,83,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,18.1
90,105,0,23,5,14,179,25,0,0,20,0,0.04,0.14,0.82,0.0,1.0,0.0,0.013333333,0.14,2.401775477,21.38
92,105,1,33,30,2,179,34,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,14.6
10,105,0,35,30,63,83,0,0,0,1,0,1.0,0.0,0.0,0.0,1.0,0.0,0.666666667,0.333333333,1.888929762,10.3
78,105,0,35,4,14,179,25,0,52,1,1,0.07,0.03,0.9,0.0,1.0,0.0,0.92,0.08,1.562435714,23.24
133,87,1,29,30,2,179,25,0,0,1,0,1.0,0.0,0.0,0.0,1.0,0.0,0.033333333,0.966666667,2.263672727,4.0
133,87,1,33,30,18,16,0,0,0,1,1,0.0,0.1,0.9,0.0,1.0,0.0,1.0,0.0,1.52212803,20.9
133,87,0,23,5,61,179,25,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,15.2
78,40,0,35,5,14,179,25,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,17.3
133,68,1,33,30,14,179,34,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,18.1
133,87,1,7,30,2,179,25,0,0,1,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,12.1
6,13,0,30,30,2,138,0,0,0,21,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,20.53
92,84,0,23,30,86,179,25,0,0,32,1,0.0,0.974,0.026,0.0,1.0,0.0,1.0,0.0,1.530113848,20.67
119,105,1,29,30,2,179,25,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,12.325
133,94,1,29,30,2,179,34,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,14.0
133,87,1,29,30,2,102,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,4.4
44,105,0,23,5,14,179,25,0,0,1,0,0.0,0.17,0.83,0.0,1.0,0.0,0.876666667,0.123333333,1.626249351,9.8
6,13,0,15,30,86,203,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,12.2
133,53,0,35,5,14,179,34,0,28,1,0,0.1,0.153,0.747,0.0,1.0,0.0,0.83,0.17,1.594114167,20.03
133,87,1,31,30,2,179,25,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,12.0
78,105,0,35,5,14,176,42,0,0,1,0,0.05,0.2,0.75,0.0,1.0,0.0,0.75,0.25,1.700817857,14.89
78,105,1,30,30,2,179,25,0,0,1,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,17.975
92,13,0,23,30,2,110,25,0,0,1,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,15.8
54,105,0,23,30,85,84,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,15.4
53,8,1,33,30,18,138,0,0,33,1,1,0.05,0.076,0.874,0.0,1.0,0.0,0.92,0.08,1.563985714,22.30666666666667
92,105,0,35,5,14,179,25,0,21,1,0,0.08,0.0,0.92,0.0,1.0,0.0,1.0,0.0,1.530666667,22.02
92,105,0,35,5,2,179,25,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,7.300000000000001
92,84,0,23,30,86,179,25,0,0,32,1,0.0,0.966,0.034,0.0,1.0,0.0,1.0,0.0,1.530113848,18.28
78,105,0,35,5,14,99,34,0,0,1,0,0.0,0.06,0.94,0.0,1.0,0.0,0.94,0.06,1.517405,19.48
133,87,0,23,20,83,179,25,0,0,36,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,11.7075
92,105,1,29,30,2,193,0,0,0,1,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,5.15
92,105,0,35,5,14,179,25,0,0,1,0,0.05,0.14,0.81,0.0,1.0,0.0,0.85,0.15,1.597903852,20.2
78,105,0,35,5,14,179,25,0,0,1,1,0.03,0.04,0.93,0.0,1.0,0.0,0.96,0.04,1.526,22.2
138,20,0,23,30,75,92,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,1.0
53,8,0,35,5,64,81,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,17.6
92,105,0,23,30,51,179,25,0,0,1,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,14.2
92,105,0,23,22,14,179,25,0,0,1,1,0.05,0.1,0.85,0.0,1.0,0.0,1.0,0.0,1.539788882,20.34
53,105,0,23,30,85,77,0,0,0,1,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,12.2
138,105,0,23,5,14,179,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,13.2
92,105,1,29,30,14,40,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,0.1
92,105,0,23,30,48,179,25,0,0,1,0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.50607803,11.4
53,70,0,23,5,14,89,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,16.6
133,87,0,35,5,14,179,25,0,47,1,1,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.50607803,22.25
53,105,0,23,30,85,237,0,0,0,1,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,4.4
119,3,0,23,5,14,179,25,28,0,1,1,0.17,0.0,0.83,0.0,1.0,0.0,0.9,0.1,1.591451597,20.0
76,105,0,35,26,14,179,25,0,0,1,1,0.05,0.1425,0.8075,0.0,1.0,0.0,0.85,0.15,1.61660067,18.67
51,13,0,35,32,49,138,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,16.81
6,40,0,35,2,14,85,0,0,0,1,0,0.0,0.8,0.2,0.0,1.0,0.0,1.0,0.0,1.562953688,19.13
133,59,1,29,30,2,179,25,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,9.8
133,87,0,35,5,14,179,25,0,0,1,0,0.0,0.13,0.87,0.0,1.0,0.0,0.87,0.13,1.613063247,15.82
6,13,0,35,32,14,138,0,0,41,1,0,0.05,0.14,0.81,0.0,1.0,0.0,0.85,0.15,1.597903852,20.6
53,105,0,23,20,64,113,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,9.2
53,105,0,35,30,75,83,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,0.1
10,105,1,14,30,2,179,25,0,0,1,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,14.5
133,87,0,35,30,2,92,25,0,0,1,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,13.7
133,87,0,18,5,64,9,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,21.9
53,105,0,35,32,64,113,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,11.936363636363637
78,105,0,33,25,14,179,34,0,0,25,1,0.0,0.05,0.95,0.0,1.0,0.0,0.95,0.05,1.51483,22.4
133,87,0,35,5,14,179,25,0,0,1,0,0.05,0.1,0.85,0.0,1.0,0.0,0.97,0.03,1.541113333,22.6
78,105,0,35,25,72,179,25,0,0,14,0,1.0,0.0,0.0,0.0,1.0,0.0,0.666666667,0.333333333,1.888929762,13.24
78,105,0,35,5,14,182,25,0,0,1,0,0.0,0.16,0.84,0.0,1.0,0.0,0.84,0.16,1.635313258,18.08
133,87,1,29,30,2,179,25,0,0,1,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.263672727,4.0
133,101,0,10,30,14,237,0,0,0,1,0,0.1,0.0,0.9,0.0,1.0,0.0,1.0,0.0,1.513616667,10.06
78,13,0,35,5,14,82,0,0,0,1,0,0.31,0.0,0.69,0.0,1.0,0.0,0.94,0.06,1.563511429,15.5
78,105,1,33,30,18,179,25,0,0,1,0,0.05,0.41,0.54,0.0,1.0,0.0,0.98,0.02,1.577742554,11.4
133,106,0,35,20,14,179,25,0,51,1,1,0.0,0.05,0.95,0.0,1.0,0.0,0.95,0.05,1.51483,21.41
133,87,0,23,30,2,179,16,0,0,1,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,11.5
133,87,1,29,30,2,166,34,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,11.0
133,87,1,29,21,2,237,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,12.8
6,40,0,23,32,14,113,0,0,0,1,0,0.0,0.3,0.7,0.0,0.5,0.5,1.0,0.0,1.243866667,16.23
92,105,0,23,32,63,170,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,11.7
6,40,0,23,5,14,138,0,21,0,1,0,0.05,0.15,0.8,0.0,1.0,0.0,0.15,0.85,2.238518182,20.38
78,105,0,23,20,14,92,12,0,0,1,0,0.125,0.0,0.875,0.0,1.0,0.0,0.875,0.125,1.595429129,13.54
92,2,1,29,30,2,179,25,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,15.3
133,87,0,35,32,28,127,25,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,4.6
133,87,1,29,30,2,186,33,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,8.4
139,105,0,23,5,14,179,34,0,0,1,1,0.1,0.0,0.9,0.0,1.0,0.0,1.0,0.0,1.513616667,15.97
53,105,0,23,32,64,113,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,12.7
92,105,0,23,30,63,179,0,0,0,1,0,1.0,0.0,0.0,0.0,1.0,0.0,0.333333333,0.666666667,1.907448485,7.81
74,40,0,35,32,64,113,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,14.2
10,8,0,23,32,14,241,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,18.2
92,105,0,23,30,2,179,25,0,0,1,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.686142745,14.36
133,81,0,23,30,75,179,25,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,11.4
133,87,1,29,30,2,43,13,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,11.5
133,87,0,36,30,85,179,25,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,9.1
92,105,1,33,30,14,40,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,7.2
53,79,0,23,30,2,113,0,0,0,1,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,16.2
5,70,0,23,30,14,113,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,9.6
133,87,1,33,30,2,237,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,10.362499999999999
53,43,0,35,17,64,113,0,0,0,1,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,17.2
119,37,0,23,30,39,179,25,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,15.5
122,37,0,23,30,39,179,25,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,17.5
10,8,0,23,5,2,31,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,16.8
6,40,0,23,32,14,113,0,0,71,1,0,0.0,0.3,0.7,0.0,0.5,0.5,1.0,0.0,1.243866667,18.0475
117,105,0,35,20,14,179,34,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,16.0
78,105,0,35,30,14,179,25,8,0,1,0,0.1,0.0,0.9,0.0,1.0,0.0,1.0,0.0,1.513616667,24.6325
133,87,0,23,5,64,9,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,20.76
53,105,1,32,30,2,113,0,0,0,1,0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.50607803,1.4
92,105,1,28,30,2,179,25,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,16.0
53,105,1,33,30,31,113,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,18.0
10,8,0,23,30,2,237,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,11.0
92,105,0,23,30,2,179,25,0,0,1,0,0.0,0.9,0.1,0.0,1.0,0.0,1.0,0.0,1.546438353,20.4
10,8,0,23,30,14,113,0,0,0,1,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,19.1
78,105,0,23,5,14,179,25,0,0,1,0,0.06,0.1275,0.7225,0.09,1.0,0.0,0.85,0.15,1.580402955,20.5
53,8,0,23,5,64,244,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,14.3
133,93,0,23,33,14,216,34,0,0,1,0,0.1,0.135,0.765,0.0,1.0,0.0,0.85,0.15,1.606233361,16.5
119,105,0,23,30,2,113,0,0,0,1,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,2.4
92,105,0,23,5,14,179,25,0,0,54,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,18.084
95,87,0,23,20,14,179,25,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,17.6
133,87,0,35,5,14,66,34,0,0,1,0,0.0,0.15,0.85,0.0,1.0,0.0,0.85,0.15,1.627176705,16.8
92,105,0,35,5,14,179,35,0,0,1,0,0.0,0.15,0.85,0.0,1.0,0.0,1.0,0.0,1.548303579,19.55
133,87,0,35,30,75,108,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,9.2
133,87,0,23,30,2,179,22,0,0,1,0,0.0,1.0,0.0,0.0,0.5,0.5,1.0,0.0,1.233046667,7.3
6,40,0,23,20,14,82,0,0,9,80,0,0.17,0.0,0.83,0.0,1.0,0.0,0.77,0.23,1.66715,15.26
53,13,0,35,30,63,88,0,0,0,1,0,1.0,0.0,0.0,0.0,1.0,0.0,0.666666667,0.333333333,1.888929762,11.8
78,40,0,23,30,14,179,25,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,17.1
78,15,0,23,5,86,7,0,0,45,1,0,0.0,0.7,0.3,0.0,1.0,0.0,1.0,0.0,1.5695796,20.9
92,19,0,23,30,2,179,25,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,16.0
53,13,0,23,32,14,113,0,0,0,1,0,0.0,0.5,0.5,0.0,0.5,0.5,1.0,0.0,1.22714,17.69
133,87,1,29,30,14,179,25,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,13.0
78,105,0,23,30,14,179,25,0,0,1,0,1.0,0.0,0.0,0.0,1.0,0.0,0.666666667,0.333333333,1.888929762,12.17
138,64,0,23,30,2,179,25,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,14.7
53,8,0,23,30,2,237,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,0.1
78,105,0,23,20,14,179,25,16,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,20.33
133,87,0,35,20,2,11,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,13.09
92,105,0,35,32,64,179,34,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.275418182,8.1
125,105,1,29,30,2,179,25,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,14.3
92,105,0,23,5,85,179,25,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,12.0
92,105,0,23,30,2,179,33,0,0,1,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.530113848,11.7
